,사업장명,상세영업상태명,소재지전체주소,시설규모,kakao_score,lat,lon
3210,정선국민여가캠핑장,영업중,강원도 정선군 정선읍 회동리 170번지,125.0,0.0,37.4116703,128.585213
3211,아우라지 글램핑,영업중,강원도 정선군 여량면 유천리 705-7번지,2854.0,4.8,37.5094495,128.7137453
3212,은석캠핑장,영업중,강원도 정선군 신동읍 가사리 210-4번지,42.0,None,37.2694614,128.6647383
3213,두리캠핑장,영업중,인천광역시 계양구 귤현동 28-1번지,11829.0,4.0,37.57036069999999,126.7634901
3214,두리캠핑장,영업중,인천광역시 계양구 귤현동 28-1번지,11829.0,4.0,37.57036069999999,126.7634901
3215,대가야역사테마관광지 캠핑장,영업중,경상북도 고령군 대가야읍 지산리 471-1 대가야역사테마관광지 캠핑장,0.0,3.0,35.719284,128.2606342
3216,지리산백무동파크야영장,영업중,경상남도 함양군 마천면 가흥리 628번지,168.0,None,35.3929733,127.6612496
3217,사나래글램핑장,영업중,경기도 연천군 왕징면 북삼리 209-2번지,,4.7,38.0906819,127.0010282
3218,청도감꽃국민여가캠핑장,영업중,경상북도 청도군 매전면 지전리 101번지,3527.0,None,35.6126733,128.8223722
3219,카누글램핑펜션,영업중,강원도 화천군 사내면 삼일리 686-1,200.0,0.0,38.0589646,127.5109263
3220,만수산자연휴양림,영업중,충청남도 부여군 외산면 삼산리 산 40 만수산자연휴양림,6298.0,3.0,36.3383091,126.7111345
3221,부여사나래캠핑농원,영업중,충청남도 부여군 양화면 시음리 412,556.0,5.0,36.0882299,126.8583373
3222,판앤팜 치유정원,영업중,충청남도 부여군 옥산면 신안리 398번지,1655.0,3.0,36.1841664,126.7224059
3223,내안의 숲,영업중,충청남도 부여군 옥산면 내대리 112번지,7723.0,5.0,36.1851497,126.7461972
3224,굿뜨래웰빙마을 글램핑,영업중,충청남도 부여군 부여읍 가탑리 89번지,356.0,4.7,36.275132,126.9297326
3225,자작나무펜션캠핑장,영업중,강원도 인제군 남면 수산리 714번지,114.0,5.0,37.9547804,128.0066922
3226,인제캠핑타운,영업중,강원도 인제군 인제읍 가리산리 580-2번지,3624.0,4.0,38.0725161,128.316373
3227,내설악 글램핑파크,영업중,강원도 인제군 북면 한계리 1295-22번지,7159.0,2.0,38.1227531,128.3023006
3228,돌배야영장(제2야영장),영업중,강원도 인제군 북면 용대리 1119-2,1300.0,None,38.1889599,128.3620907
3229,산야초 자연 캠핑장,영업중,"경기도 동두천시 광암동 75-5 75-2, 75-3",365.0,1.6,37.9064801,127.1065187
3230,인디언숲 캠프닉,영업중,경기도 동두천시 탑동동 647,70.0,5.0,37.8796383,127.0977457
3231,수락 캠핑장,영업중,경기도 의정부시 산곡동 603,2966.0,4.0,37.7137952,127.1005
3232,삼락생태공원 오토캠핑장,영업중,부산광역시 사상구 삼락동 29-59번지,53200.0,3.3,35.1963367,128.9842505
3233,횡성초보캠핑장,영업중,강원도 횡성군 서원면 압곡리 298-68번지,157.0,3.5,37.4691104,127.8934942
3234,동그라미캠핑장,영업중,강원도 횡성군 안흥면 송한리 103-2번지,3725.0,5.0,37.4382238,128.1424151
3235,횡성 별빛마을 캠핑장,영업중,강원도 횡성군 강림면 월현리 1316-1,730.0,5.0,37.3494692,128.1579885
3236,라라솔캠핑장,영업중,강원도 횡성군 서원면 유현리 431,,0.0,37.5233478,127.8670794
3237,로드스타,영업중,강원도 횡성군 갑천면 전촌리 368,,0.0,37.57593600000001,128.0448034
3238,THATS CAMPING 횡성자연휴양림야영장,영업중,강원도 횡성군 갑천면 포동리 산 40-2,,None,37.5388008,128.1126125
3239,국립자연휴양림관리소(동부지역팀 청태산자연휴양림),영업중,강원도 횡성군 둔내면 삽교리 산 1-4번지,,None,37.5228883,128.2906779
3240,웰리힐리파크 오토캠핑장,영업중,강원도 횡성군 둔내면 두원리 194번지,,0.0,37.4885392,128.2543112
3241,모야의숲 캠핑장,영업중,강원도 횡성군 청일면 신대리 115-7번지,,0.0,37.59064530000001,128.2293137
3242,벳소캠프,영업중,강원도 횡성군 우천면 오원리 321-2,0.0,5.0,37.4318315,128.1063898
3243,속리산 사내리 캠핑장,영업중,충청북도 보은군 속리산면 사내리 270-2번지,1200.0,4.8,36.530788,127.824829
3244,정이품송 가든,영업중,충청북도 보은군 장안면 개안리 147-1,1528.0,5.0,36.4718603,127.7919843
3245,어라운드빌리지,영업중,충청북도 보은군 탄부면 사직리 151-3번지,1386.0,3.7,36.4457684,127.7535447
3246,속리산 사나래 캠핑장,영업중,충청북도 보은군 산외면 장갑리 318,600.0,2.6,36.5739489,127.7712389
3247,속리산알프스야영장,영업중,충청북도 보은군 산외면 장갑리 11번지,4456.0,3.0,36.5742846,127.7790884
3248,보은글램핑,영업중,충청북도 보은군 속리산면 중판리 170-1,3827.0,4.0,36.5254032,127.7861361
3249,키즈드림 캠핑장,영업중,충청북도 보은군 내북면 상궁리 46-2번지,9950.0,3.3,36.5441339,127.6536035
3250,깃대 캠핑장,영업중,충청북도 보은군 마로면 기대리 791-5,122.0,0.0,36.39938160000001,127.806074
3251,백련리조트(동원캠핑장),영업중,전라남도 무안군 일로읍 복룡리 269-1 백련모텔리조트,4556.0,None,34.8645128,126.5343946
3252,어성골야영장,영업중,강원도 양양군 현북면 어성전리 813-13,125.0,0.0,37.9407273,128.6445489
3253,세븐캠핑장,영업중,강원도 양양군 서면 서림리 353-9 외3필지,42.0,5.0,37.9636819,128.5163896
3254,솔밭야영장,영업중,강원도 양양군 서면 오색리 85번지,,2.3,38.0743309,128.5029616
3255,솔밭야영장,영업중,강원도 양양군 서면 오색리 85번지,,2.3,38.0743309,128.5029616
3256,솔밭야영장,영업중,강원도 양양군 서면 오색리 85번지,,2.3,38.0743309,128.5029616
3257,솔밭야영장,영업중,강원도 양양군 서면 오색리 85번지,,2.3,38.0743309,128.5029616
3258,솔밭야영장,영업중,강원도 양양군 서면 오색리 85번지,,2.3,38.0743309,128.5029616
3259,석교마을야영장,영업중,강원도 양양군 강현면 석교리 34,,None,38.1234993,128.5746709
3260,써니밸리오토캠핑장,영업중,충청북도 괴산군 청천면 화양리 148-1번지,13738.0,3.4,36.6803865,127.8016497
3261,강변오토캠핑장,영업중,충청북도 괴산군 괴산읍 검승리 131번지,2777.0,4.0,36.8204227,127.841366
3262,모래재 캠핑장,영업중,충청북도 괴산군 사리면 사담리 30,63.0,4.5,36.81167689999999,127.6664375
3263,물소리풍경,영업중,충청북도 괴산군 칠성면 쌍곡리 92-2번지,1987.0,0.0,36.7573344,127.8957273
3264,새들펜션가든 야영장,영업중,충청북도 괴산군 칠성면 쌍곡리 88-6번지,390.0,0.0,36.7561385,127.8967268
3265,대학찰옥수수권역 영농조합법인 팝콘야영장,영업중,충청북도 괴산군 장연면 광진리 814-1,0.0,None,36.8711908,127.9307255
3266,쌍곡예당야영장,영업중,충청북도 괴산군 칠성면 쌍곡리 156-4,95.0,0.0,36.7460831,127.9022286
3267,청천화양동관광농원 초롱이 캠핑장,영업중,충청북도 괴산군 청천면 삼송리 392-9번지,214.0,None,36.6424348,127.8854819
3268,아빠의나무 야영장,영업중,충청북도 괴산군 청천면 부성리 176,50.0,3.0,36.7237897,127.7400448
3269,산새소리캠핑장,영업중,충청북도 괴산군 청천면 여사왕리 263-4번지,,5.0,36.7406022,127.7587293
3270,자연애캠핑장,영업중,충청북도 괴산군 괴산읍 능촌리 1번지,,4.0,36.8399613,127.8547846
3271,오류캠핑장,영업중,경상북도 경주시 감포읍 오류리,16321.0,5.0,35.835306,129.486384
3272,아델리아글램핑,영업중,경상북도 경주시 하동 254-4,819.0,3.0,35.8067624,129.3049851
3273,텐타우스,영업중,경상북도 경주시 강동면 왕신리,11101.0,0.0,35.94952,129.2971071
3274,산내별빛오토캠핑장,영업중,경상북도 경주시 산내면 대현리,950.0,3.0,35.6965857,129.0574092
3275,동방캠핑하우스,영업중,경상북도 경주시 동방동,628.0,None,35.8095077,129.2614937
3276,별자리 캠핑랜드,영업중,"경상북도 경주시 배동 1008-0 1005-1, 1008",15480.0,5.0,35.7903119,129.1973829
3277,펜션600캠핑장,영업중,"경상북도 경주시 동방동 600 600-14,601-1",1750.0,2.3,35.8153327,129.2582251
3278,가온누리캠핑체험장,영업중,경상북도 경주시 안강읍 하곡리,8579.0,0.0,35.9928777,129.13991
3279,별빛마루 글램핑 캠핑장,영업중,경상북도 경주시 천북면 화산리,2692.0,4.1,35.9192076,129.3097804
3280,토함산자연휴양림,영업중,경상북도 경주시 문무대왕면 장항리 산 599-1 토함산자연휴양림,5000.0,2.7,35.755829,129.3650499
3281,오서산자연휴양림,영업중,충청남도 보령시 청라면 장현리 산 52-2번지,800.0,4.4,36.4547199,126.672206
3282,상양관광농원,영업중,충청남도 보령시 주교면 신대리 885-7번지,1545.0,0.0,36.3697193,126.5918052
3283,성주산자연휴양림,영업중,충청남도 보령시 성주면 성주리 산 39,4000.0,4.8,36.3368122,126.6555164
3284,무창포솔원캠핑장,영업중,충청남도 보령시 웅천읍 관당리 산 53,,0.0,36.2494642,126.548057
3285,은행마을,영업중,충청남도 보령시 청라면 장현리 545-7,,0.0,36.4273531,126.6753732
3286,대명캠프팜랜드,영업중,충청남도 보령시 청소면 신송리 455-4,,2.6,36.4678096,126.5690006
3287,대천해수욕장 야영장,영업중,충청남도 보령시 신흑동 2021,0.0,0.0,36.304663,126.5173294
3288,별장 캠핑카,영업중,충청남도 보령시 신흑동 929-29번지,1326.0,1.0,36.3248158,126.5080495
3289,용두해수욕장 숲속야영장,영업중,"충청남도 보령시 남포면 월전리 787-8 787-17, 787-4",,5.0,36.2615942,126.5485091
3290,더반 힐 글램핑,영업중,충청남도 보령시 오천면 영보리 392-4,249.0,2.0,36.4244156,126.5045559
3291,국립지리산자연휴양림,영업중,경상남도 함양군 마천면 삼정리 산 161번지,,4.8,35.347852,127.6431363
3292,백무동야영장,영업중,경상남도 함양군 마천면 강청리 148,,0.0,35.3584439,127.6793305
3293,함양천자봉관광농원숲속애,영업중,경상남도 함양군 백전면 운산리 522-1,0.0,0.0,35.57930169999999,127.6275075
3294,칠선계곡 글램핑,영업중,경상남도 함양군 마천면 추성리 400번지,2654.0,5.0,35.3900919,127.6977512
3295,용추돌모리캠핑장,영업중,경상남도 함양군 안의면 하원리 1565-1번지,,0.0,35.6742764,127.7833354
3296,산애 캠핑장,영업중,경상남도 함양군 서하면 봉전리 550-1,3990.0,0.0,35.640745,127.7409915
3297,지리산오도재 힐링 캠핑장,영업중,경상남도 함양군 휴천면 월평리 650,4905.0,None,35.4562226,127.6973542
3298,용추글램핑&펜션,영업중,경상남도 함양군 안의면 상원리 730-3,2386.0,0.0,35.6734397,127.7743823
3299,에이원글램핑관광농원,영업중,경상남도 통영시 산양읍 신전리 1334 외 4,,0.0,34.8003151,128.4067547
3300,해간도캠핑장,영업중,경상남도 통영시 용남면 장평리 1119,2151.0,5.0,34.8679596,128.4678866
3301,통영 편백숲길 관광농원,영업중,경상남도 통영시 인평동 576,7860.0,None,34.83845220000001,128.3902945
3302,물꽃캠핑장,영업중,경기도 연천군 군남면 황지리 634-1번지,,4.5,38.0371608,127.027863
3303,힐링카라반,영업중,경기도 연천군 장남면 원당리 385-11번지,2320.0,4.0,37.9941317,126.8910437
3304,써니힐즈 오토캠핑장,영업중,경기도 연천군 장남면 원당리 45-8,9900.0,None,37.996015,126.8883114
3305,땅에미소캠핑장,영업중,경기도 연천군 청산면 장탄리 1074번지,5376.0,4.3,38.0546943,127.089718
3306,로하스캠핑,영업중,경기도 연천군 중면 삼곶리 185,8295.0,5.0,38.1324953,127.0258036
3307,고대산캠핑리조트,영업중,경기도 연천군 신서면 대광리 130-3번지,25509.0,3.0,38.2130556,127.1469213
3308,조각가 박시동 미술관,영업중,경기도 연천군 백학면 석장리 875-16,4281.0,0.0,38.0538971,126.9178348
3309,숲속의 쉼터,영업중,경기도 연천군 전곡읍 양원리 203,5000.0,3.8,37.96923779999999,127.0293421
3310,장남동산농원,영업중,경기도 연천군 장남면 원당리 700-2,2056.0,3.3,37.9704546,126.8907968
3311,랩도그빌,영업중,경기도 연천군 청산면 대전리 406,4780.0,0.0,38.0079419,127.0889105
3312,로얄카바나,영업중,경기도 연천군 연천읍 고문리 420-1번지,3716.0,0.0,38.0635023,127.1014377
3313,YC글램핑,영업중,경기도 연천군 미산면 백석리 855번지,208.0,4.0,38.0529729,126.9643025
3314,연천 한여울팜파크 글램핑장,영업중,경기도 연천군 연천읍 고문리 산 36번지,6326.0,3.0,38.06583,127.1223804
3315,DMZ  마루 캠핑,영업중,경기도 연천군 중면 삼곶리 317-3번지,6165.0,0.0,38.1349402,127.0193856
3316,삼화리 동광 캠핑장,영업중,경기도 연천군 미산면 삼화리 112번지,5218.0,4.5,38.0221896,126.9798112
3317,연천 사미천 캠핑장,영업중,경기도 연천군 장남면 원당리 41번지,1990.0,0.0,37.9961306,126.8904353
3318,연천 당포성 캠핑장,영업중,경기도 연천군 미산면 동이리 776번지,158.0,4.0,38.0214983,126.9873912
3319,돌배야영장(제1야영장),영업중,강원도 인제군 북면 용대리 1089,36.0,5.0,38.1889599,128.3620907
3320,하늘그린캠프,영업중,강원도 인제군 상남면 상남리 1616-6,2645.0,4.0,37.862996,128.2266603
3321,회산백련지 오토캠핑장,영업중,전라남도 무안군 일로읍 복룡리 150 회산백련지시설사업소,12054.0,0.0,34.8627537,126.5255312
3322,캠프향기,영업중,대전광역시 동구 상소동 50번지,4069.0,4.7,36.2359817,127.4655195
3323,바라산자연휴양림 야영장,영업중,경기도 의왕시 학의동 산 117-1,2550.0,3.2,37.3678695,127.0206647
3324,왕송호수 캠핑장,영업중,경기도 의왕시 월암동 543-3,11335.0,2.0,37.307071,126.9531481
3325,솔바람야영장,영업중,강원도 양양군 서면 서림리 371-2,,4.2,37.9585386,128.513388
3326,수봉야영장,영업중,강원도 양양군 서면 오색리 3번지,,4.0,38.078143,128.5113187
3327,공수전리 마을휴양지,영업중,강원도 양양군 서면 용소리 335,0.0,0.0,38.0166367,128.5648165
3328,무릉계곡 힐링캠프장,영업중,강원도 동해시 삼화동 858-10번지,21230.0,4.0,37.4638904,129.0247909
3329,입화산참살이숲야영장,영업중,울산광역시 중구 다운동 산 47-1,3976.0,3.0,35.5786398,129.2794791
3330,가인야영장,영업중,전라남도 장성군 북하면 약수리 252-1 내장산국립공원백암사무소,,3.5,35.42579509999999,126.8792328
3331,한실관광농원 야영장,영업중,전라남도 장성군 삼서면 대곡리 466,250.0,0.0,35.2329255,126.656038
3332,옛서당 캠핑농원,영업중,전라남도 장성군 삼계면 화산리 47번지,11284.0,0.0,35.2857411,126.6445447
3333,라온 글램핑,영업중,전라남도 장성군 북하면 월성리 811-2번지,89.0,4.0,35.3337473,126.8638454
3334,편백힐(치유의숲),영업중,전라남도 장성군 북하면 376,264.0,3.6,35.4073489,126.8796277
3335,월성 산아래 글램핑,영업중,전라남도 장성군 북하면 337-4번지,50.0,5.0,35.4073489,126.8796277
3336,오투스토리 캠핑장,영업중,전라남도 장성군 황룡면 아곡리 46-1,717.0,4.3,35.3118339,126.7432645
3337,애플 글램핑,영업중,전라남도 장성군 북하면 성암리 1289-2번지,273.0,0.0,35.4035688,126.8994139
3338,들음카라반캠핑장,영업중,전라남도 장성군 북하면 59번지,36.0,5.0,35.4073489,126.8796277
3339,솔내음 물댄동산 야영장,영업중,전라남도 장성군 삼계면 부성리 7-1번지,992.0,0.0,35.3027353,126.6549153
3340,제주 베스트힐 글램핑 & 펜션,영업중,제주특별자치도 제주시 조천읍 교래리 786-30,394.0,4.2,33.4276176,126.6665803
3341,별헤는밤,영업중,제주특별자치도 제주시 애월읍 유수암리 2270-2,,3.3,33.44338,126.396799
3342,숲속야영장 휴림,영업중,제주특별자치도 제주시 애월읍 광령리 2873-6,,None,33.3701721,126.4819697
3343,선양캠핑장,영업중,제주특별자치도 제주시 조천읍 와흘리 263번지,4850.0,4.5,33.4750823,126.6435604
3344,디-포레 카라반 파크,영업중,제주특별자치도 제주시 구좌읍 송당리 1901-2,141.0,None,33.4653526,126.7822622
3345,문복산캠핑장,영업중,경상북도 경주시 산내면 대현리 2747-273,6634.0,5.0,35.6619258,129.0548341
