"CMPSI_ID","CMPSI_NM","CMPSI_ADJA_STAT_TYPE","CMPSI_ADJA_STAT_ID","CMPSI_ADJA_STAT_NM","HHIS_TYPE_LOCA_LNGTD","HHIS_TYPE_LOCA_LTTD","CMPSI_ADJA_STAT_ROUTE_LIST",DATA_CONNO,"OPERT_TPCD","OCCRR_DTM","CNTCT_BGN_DTM","CNTCT_PRCES_DTM","CNTCT_PRCES_STCD","TRNSA_ID"
"CAP300815","수목원프로방스 캠핑장","1","163856","금동","127.127787","37.943478","57",4320,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300816","수목화 송정마을 오토캠핑장","1","250880","송정리","128.423727","38.441001","100(산북)",4321,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300816","수목화 송정마을 오토캠핑장","1","250881","송정리","128.425163","38.441546","100(산북)",4322,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300816","수목화 송정마을 오토캠핑장","1","250882","봉평리","128.434533","38.441511","100(산북)",4323,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300816","수목화 송정마을 오토캠핑장","1","251016","송정리","128.423739","38.440938","100(산북)",4324,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300816","수목화 송정마을 오토캠핑장","1","251017","송정리","128.425208","38.441492","100(산북)",4325,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300816","수목화 송정마을 오토캠핑장","1","251018","봉평리","128.434532","38.441448","100(산북)",4326,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300817","수봉야영장","1","251338","가라피리","128.516966","38.079709","오색",4327,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300817","수봉야영장","1","251346","백암","128.507622","38.075209","오색",4328,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300817","수봉야영장","1","251537","가라피리","128.516988","38.079601","오색",4329,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300817","수봉야영장","1","251541","관대문","128.500437","38.076213","오색",4330,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300817","수봉야영장","1","251542","백암","128.507622","38.075308","오색",4331,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300819","수승대 오토캠핑장","1","604563","수승대","127.832877","35.754545","거창-내계,거창-넘터,거창-당산,거창-모동,거창-병곡,거창-산수,거창-송계사,거창-장풍,거창-황점,넘터-거창",4332,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300819","수승대 오토캠핑장","1","604564","수승대","127.833230","35.754734","거창-내계,거창-당산,거창-병곡,거창-북상,거창-산수,거창-송계사,거창-황점",4333,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300819","수승대 오토캠핑장","1","604565","수승대","127.834846","35.759343","거창-내계,거창-당산,거창-병곡,거창-북상,거창-산수,거창-송계사,거창-황점",4334,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300819","수승대 오토캠핑장","1","604566","수승대","127.834957","35.759352","거창-내계,거창-당산,거창-병곡,거창-북상,거창-산수,거창-송계사,거창-황점",4335,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300819","수승대 오토캠핑장","1","625302","수승대","127.833086","35.754770","거창-북상",4336,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300819","수승대 오토캠핑장","1","625305","수승대","127.832888","35.754437","거창-넘터,거창-모동,거창-장풍",4337,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300820","수승대야영장","1","604563","수승대","127.832877","35.754545","거창-내계,거창-넘터,거창-당산,거창-모동,거창-병곡,거창-산수,거창-송계사,거창-장풍,거창-황점,넘터-거창",4338,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300820","수승대야영장","1","604564","수승대","127.833230","35.754734","거창-내계,거창-당산,거창-병곡,거창-북상,거창-산수,거창-송계사,거창-황점",4339,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300820","수승대야영장","1","604565","수승대","127.834846","35.759343","거창-내계,거창-당산,거창-병곡,거창-북상,거창-산수,거창-송계사,거창-황점",4340,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300820","수승대야영장","1","604566","수승대","127.834957","35.759352","거창-내계,거창-당산,거창-병곡,거창-북상,거창-산수,거창-송계사,거창-황점",4341,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300820","수승대야영장","1","604607","강동","127.830424","35.753595","거창-내계,거창-넘터,거창-당산,거창-모동,거창-병곡,거창-산수,거창-송계사,거창-장풍,거창-황점,넘터-거창",4342,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300820","수승대야영장","1","604608","강동","127.830557","35.753532","거창-내계,거창-넘터,거창-당산,거창-모동,거창-병곡,거창-북상,거창-산수,거창-송계사,거창-장풍,거창-황점",4343,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300820","수승대야영장","1","619588","위천정류소","127.831681","35.750063","거창-금원산,거창-내계,거창-넘터,거창-당산,거창-모동,거창-병곡,거창-산수,거창-송계사,거창-장풍,거창-점터,거창-황점,넘터-거창",4344,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300820","수승대야영장","1","619589","위천정류소","127.831824","35.750082","거창-금원산,거창-내계,거창-넘터,거창-당산,거창-모동,거창-병곡,거창-북상,거창-산수,거창-송계사,거창-장풍,거창-점터,거창-황점",4345,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300820","수승대야영장","1","625302","수승대","127.833086","35.754770","거창-북상",4346,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300820","수승대야영장","1","625305","수승대","127.832888","35.754437","거창-넘터,거창-모동,거창-장풍",4347,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300821","수원산 오토캠핑장","1","87674","직두3리","127.242296","37.870513","55",4348,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300821","수원산 오토캠핑장","1","154046","직두2리마을회관앞","127.238891","37.867851","55",4349,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300821","수원산 오토캠핑장","1","154048","직두2리마을회관앞","127.238960","37.867744","55",4350,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300821","수원산 오토캠핑장","1","154051","직두2리.수원동","127.233989","37.870370","55",4351,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300821","수원산 오토캠핑장","1","154053","직두2리.수원동","127.234059","37.870181","55",4352,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300823","순창향 관광농원 오토캠핑장","1","909048","오정자삼거리","127.050281","35.434410","순창-광암-구림,순창-복흥,순창-쌍치,순창-쌍치-정읍,순창-정읍,순창-정읍-쌍치,순창-팔덕-구림,순창-팔덕-복흥",4353,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300823","순창향 관광농원 오토캠핑장","1","909049","오정자삼거리","127.050188","35.434361","순창-광암-구림,순창-복흥,순창-쌍치,순창-정읍,순창-팔덕-구림,순창-팔덕-복흥,쌍치-순창,쌍치-정읍-순창,정읍-쌍치-순창",4354,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300823","순창향 관광농원 오토캠핑장","1","909208","오정","127.050159","35.435884","순창-광암-구림,순창-쌍치,순창-정읍-쌍치,순창-팔덕-구림",4355,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300823","순창향 관광농원 오토캠핑장","1","909209","오정","127.050038","35.435865","순창-광암-구림,순창-쌍치,순창-정읍,순창-팔덕-구림,쌍치-정읍-순창",4356,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300824","순천 승주CC 글램핑","1","522941","선동","127.439500","34.905796","62",4357,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300824","순천 승주CC 글램핑","1","523009","선동","127.439444","34.905675","62",4358,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300825","순천국민여가캠핑장","1","522206","청소년수련원","127.474051","35.044252","32",4359,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300827","숲들내캠핑장","1","350076","납안1리","127.264007","36.855852","373,383",4360,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300827","숲들내캠핑장","1","350077","납안1리","127.263839","36.855815","373,383",4361,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300827","숲들내캠핑장","1","368046","전곡리(길마제)","127.266701","36.850858","371,373,380,381,382,383",4362,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300827","숲들내캠핑장","1","368047","납안리","127.266307","36.853397","371,373,380,381,382,383",4363,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300827","숲들내캠핑장","1","368048","납안리","127.266380","36.853965","380,381,382,383",4364,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300827","숲들내캠핑장","1","368049","납안1리","127.266512","36.855471","371,373,380,381,382,383",4365,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300827","숲들내캠핑장","1","368050","유성농장입구","127.259191","36.856435","373,383",4366,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300827","숲들내캠핑장","1","368141","운용리(군단위)","127.273540","36.861705","380,381,382,383",4367,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300827","숲들내캠핑장","1","368142","납안리(주막거리)","127.268206","36.857698","371,373,380,381,382,383",4368,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300827","숲들내캠핑장","1","368147","운용리(군단위)","127.273439","36.861767","371,373,380,381,382,383",4369,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300827","숲들내캠핑장","1","368791","납안리(주막거리)","127.268096","36.857472","380,381,382,383",4370,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300827","숲들내캠핑장","1","369102","전곡리(길마제)","127.266803","36.850787","380,381,382,383",4371,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300827","숲들내캠핑장","1","369103","납안1리","127.266602","36.855426","380,381,382,383",4372,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300827","숲들내캠핑장","1","369232","유성농장입구","127.259214","36.856336","373,383",4373,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300828","숲속 동키마을 캠핑장","1","257250","상오안리","127.810362","37.646197","대곡.스키장,동막,동막.스키장,스키장,스키장.동막,스키장.반곡,시동,시동.신대리,시동.유치,신대리.시동,양덕원,용문,용수.북노일,횡성",4374,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300828","숲속 동키마을 캠핑장","1","257385","상오안리","127.810544","37.646098","대곡.스키장,동막,동막.스키장,반곡.스키장,스키장,스키장.동막,시동,시동.신대리,시동.유치,신대리.시동,양덕원,용문,용수.북노일,횡성",4375,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300829","숲속가든 캠핑장","1","604311","진분계","128.132922","34.978846","30,72,고성-하이",4376,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300829","숲속가든 캠핑장","1","604312","진분계","128.132976","34.978783","30,하이-상리",4377,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300829","숲속가든 캠핑장","1","604313","계양","128.135236","34.980664","30,72,고성-하이",4378,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300829","숲속가든 캠핑장","1","604314","계양","128.135290","34.980601","30,하이-상리",4379,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300829","숲속가든 캠핑장","1","618895","내원.계양","128.138470","34.982770","30,하이-상리",4380,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300829","숲속가든 캠핑장","1","618896","내원.계양","128.138394","34.982815","30,72,고성-하이",4381,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300830","숲속의 쉼터","1","165328","웃양원리","127.032626","37.975774","56-3,61-1,61-4,61-6,81-1,82,82-3",4382,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300831","숲속의베리팜","1","510354","운산입구","127.093861","35.183039","6-1,6-2",4383,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300831","숲속의베리팜","1","517191","화순온천","127.094487","35.183043","옥과-온천",4384,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300831","숲속의베리팜","1","517192","화순온천","127.094596","35.183125","옥과-온천",4385,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300831","숲속의베리팜","1","517193","맹리","127.093272","35.179717","옥과-온천",4386,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300831","숲속의베리팜","1","517194","맹리","127.093274","35.179546","옥과-온천",4387,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300831","숲속의베리팜","1","517195","서유1구","127.092812","35.173665","옥과-온천",4388,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300831","숲속의베리팜","1","517196","서유1구","127.092931","35.173847","옥과-온천",4389,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300831","숲속의베리팜","1","517199","월곡","127.100407","35.188847","옥과-온천",4390,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300831","숲속의베리팜","1","517200","월곡","127.100252","35.188882","옥과-온천",4391,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300831","숲속의베리팜","1","529736","운산입구","127.093860","35.183111","6-1,6-2",4392,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300831","숲속의베리팜","1","529737","갈전삼거리","127.099532","35.188498","6-1,6-2",4393,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300832","숲속캠핑장","1","413750","교동","128.722871","36.992990","21,22,33(약수터),33(화천)",4394,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300832","숲속캠핑장","1","413751","교동","128.722972","36.992936","21,22,33(약수터)",4395,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300832","숲속캠핑장","1","413752","후평","128.724820","36.995898","21,22,33(약수터),33(화천)",4396,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300832","숲속캠핑장","1","413753","후평","128.724898","36.995844","21,22,33(약수터)",4397,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300833","숲이조아 오토캠핑장","1","416922","화산1리","127.988712","36.573087","40-2,40-4,42-1,42-2,42-3",4398,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300833","숲이조아 오토캠핑장","1","416923","화산1리","127.988455","36.573024","40-2,42,42-2",4399,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300833","숲이조아 오토캠핑장","1","427268","내서1리","127.982544","36.571067","40-2,42,42-2",4400,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300833","숲이조아 오토캠핑장","1","427269","내서1리","127.982500","36.570986","40-2,42-1,42-2,42-3",4401,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300833","숲이조아 오토캠핑장","1","427316","화산1리","127.988622","36.573132","40-2",4402,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300834","쉬리마을","1","81998","학사리","127.419511","38.248854","3002,3005",4403,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300834","쉬리마을","1","81999","학사리","127.419050","38.249311","3002,3005",4404,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300834","쉬리마을","1","250134","김화초등학교","127.414138","38.252034","도창리,유곡리",4405,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300834","쉬리마을","1","250135","김화초등학교","127.414036","38.252007","도창리,유곡리",4406,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300834","쉬리마을","1","250149","학사리","127.419108","38.249203","도창리,생창리,신철원-와수리(3),와수리(갈현고개)(3-1),와수리(청양리)(3-3),와수리(토성리)(3-2),유곡리",4407,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300834","쉬리마을","1","250150","학사리","127.419245","38.249213","도창리,생창리,신철원(갈현고개),신철원(청양리),신철원(토성리),와수리-신철원,유곡리",4408,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300834","쉬리마을","1","250151","학사1리","127.420460","38.247291","도창리,생창리,신철원-와수리(3),와수리(갈현고개)(3-1),와수리(청양리)(3-3),와수리(토성리)(3-2),유곡리",4409,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300834","쉬리마을","1","250152","학사1리","127.420585","38.247318","도창리,생창리,신철원(갈현고개),신철원(청양리),신철원(토성리),와수리-신철원,유곡리",4410,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300837","스카이 운학 오토캠핑장","1","302335","운학1리","128.002115","37.202816","895",4411,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300837","스카이 운학 오토캠핑장","1","302336","신촌","127.999885","37.208295","895",4412,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300837","스카이 운학 오토캠핑장","1","305389","신촌","127.999806","37.208295","895",4413,"I","20201125000000",NULL,NULL,"N",NULL
