,소재지전체주소,lat,lon
382,경기도 가평군 설악면 가일리 227번지,37.5915323,127.4876908
383,경기도 가평군 북면 목동리 595-2,37.9105882,127.5748132
384,경기도 가평군 설악면 설곡리 470-5,37.6270223,127.5136899
385,강원도 원주시 신림면 성남리 238번지,37.2524528,128.0823785
386,경기도 가평군 가평읍 복장리 580-3번지,37.740356,127.4999057
387,경기도 가평군 상면 상동리 73-9,37.7872438,127.3204195
388,경기도 가평군 북면 목동리 344번지,37.9140816,127.57712
389,"경기도 안성시 금광면 옥정리 65-1 ,64",36.9715064,127.382174
390,경기도 안성시 양성면 산정리 240-12번지,37.0836275,127.1928971
391,경기도 포천시 창수면 고소성리 57-2번지,38.0161219,127.146428
392,경기도 포천시 이동면 장암리 650-14번지,38.0476613,127.370852
393,경기도 부천시 상동 529-2번지,37.5093411,126.7459118
394,강원도 삼척시 미로면 활기리 107-1번지,37.3758843,129.0675462
395,경상북도 상주시 사벌국면 삼덕리 3-3,36.45493829999999,128.2439229
396,경상북도 상주시 화서면 하송리 373-1,36.4709263,127.9656181
397,경기도 가평군 설악면 회곡리 24번지,37.68351699999999,127.4701057
398,강원도 홍천군 화촌면 장평리 1188-1번지,37.7487411,128.0606988
399,강원도 홍천군 내촌면 답풍리 7-4번지,37.8050303,128.0849144
400,강원도 홍천군 내면 광원리 840-9번지,37.807025,128.4659907
401,경상북도 청송군 부남면 대전리 산 69-1번지,36.3179058,129.0537256
402,경상북도 청송군 부동면 하의리 759번지,36.3781214,129.1100293
403,경기도 부천시 여월동 98-5번지,37.5096346,126.7937331
404,대구광역시 달성군 가창면 냉천리 산 27-2,35.7855095,128.6328525
405,강원도 홍천군 내면 명개리 178번지,37.844467,128.536067
406,강원도 홍천군 서석면 수하리 743번지,37.763362,128.1666167
407,부산광역시 해운대구 송정동 713-14번지,35.1785194,129.1989256
408,강원도 춘천시 신동면 팔미리 674번지,37.8102167,127.6771448
409,인천광역시 옹진군 덕적면 북리 638,37.241914,126.1201033
410,경기도 오산시 내삼미동 389-1번지,37.1848289,127.059237
411,경기도 가평군 가평읍 두밀리 144-8,37.8139025,127.442644
412,강원도 홍천군 화촌면 군업리 185-1,37.7472346,128.0443062
413,강원도 속초시 대포동 591번지,38.1830974,128.608531
414,강원도 속초시 조양동 1469번지,38.1869246,128.6054225
415,강원도 속초시 대포동 591번지,38.1830974,128.608531
416,강원도 속초시 조양동 1469번지,38.1869246,128.6054225
417,강원도 속초시 대포동 591번지 선,38.1830974,128.608531
418,강원도 춘천시 남산면 서천리 457,37.8343423,127.5378131
419,강원도 춘천시 남산면 강촌리 534-5,37.82436939999999,127.6170601
420,경기도 가평군 상면 임초리 623,37.7474064,127.3591287
421,경기도 가평군 가평읍 개곡리 214-8번지,37.8712147,127.5644847
422,강원도 홍천군 화촌면 장평리 411-19,37.74164409999999,128.109792
423,강원도 홍천군 서석면 수하리 1102-12번지,37.7560302,128.1746976
424,경상남도 거제시 남부면 저구리 266번지,34.729248,128.6055152
425,경기도 양주시 백석읍 기산리 136-1 외3필지,37.7738378,126.961427
426,경기도 양주시 장흥면 석현리 330-1번지,37.7448454,126.9499546
427,강원도 영월군 김삿갓면 대야리 116-3,37.1078331,128.5619174
428,경기도 양평군 서종면 도장리 89-1번지,37.6031012,127.3952043
429,경기도 양평군 양평읍 회현리 300-2번지,37.4567084,127.5101367
430,경기도 양평군 옥천면 신복리 253번지,37.5545291,127.4536935
431,충청북도 제천시 고명동 503-20,37.1079998,128.2399941
432,충청남도 태안군 소원면 파도리 543-636,36.7430352,126.1488551
433,충청남도 태안군 남면 양잠리 1230-58번지,36.6402053,126.3021957
434,충청북도 괴산군 괴산읍 능촌리 82-1,36.8395895,127.8507333
435,제주특별자치도 제주시 회천동 2307번지,33.5038083,126.6103425
436,제주특별자치도 제주시 한림읍 동명리 494-4번지,33.40271329999999,126.275383
437,제주특별자치도 제주시 한경면 조수리 2172번지,33.3309212,126.2091655
438,제주특별자치도 제주시 우도면 연평리 428,33.4990824,126.9597516
439,제주특별자치도 제주시 한림읍 귀덕리 1502번지,33.4359287,126.2915445
440,제주특별자치도 제주시 구좌읍 덕천리 1289,33.4814556,126.7534537
441,제주특별자치도 제주시 한림읍 협재리 2522-1번지,33.3927691,126.2424065
442,전라남도 담양군 용면 용연리 742-4번지,35.4256748,127.0341052
443,충청남도 태안군 남면 신온리 893-3,36.5865901,126.2944062
444,"충청남도 태안군 남면 원청리 512-80번지 ,512-145,512-146",36.6383134,126.3019755
445,전라북도 고창군 상하면 자룡리 산 104-183번지,35.4420272,126.4348144
446,경상북도 경주시 감포읍 전촌리 686-2,35.7872111,129.4900735
447,경상북도 경주시 천북면 물천리 998-3,35.8704146,129.2748058
448,강원도 양구군 방산면 오미리 237번지,38.1882147,127.9225914
449,충청북도 제천시 봉양읍 구학리 227번지,37.1653661,128.1060737
450,경상남도 산청군 단성면 운리 235번지,35.3212452,127.9030917
451,경상남도 산청군 금서면 특리 36-16번지 외 1,35.4501657,127.8507846
452,경상북도 고령군 우곡면 예곡리 97번지 부례 관광지,35.6728733,128.3602522
453,경상북도 포항시 남구 장기면 방산리 산 259번지,35.9099967,129.4619287
454,경상북도 포항시 북구 흥해읍 매산리 594-1번지,36.1153525,129.2999048
455,경상북도 포항시 북구 송라면 중산리 376-4번지,36.240606,129.3243857
456,경상북도 예천군 호명면 황지리 73-19번지,36.6599242,128.5183731
457,강원도 양양군 현남면 인구리 1-118번지,37.9717351,128.7623849
458,충청남도 청양군 대치면 개곡리 15번지,36.3874121,126.844937
459,강원도 양양군 현남면 북분리 2-5번지,37.9855192,128.7506394
460,강원도 양양군 강현면 전진리 61-13번지,38.1289068,128.6243174
461,충청북도 제천시 봉양읍 삼거리 1334-2,37.1080803,128.1259301
462,경상남도 사천시 사남면 월성리 94-7번지,35.0618455,128.0788443
463,세종특별자치시 연서면 와촌리 806-2번지,36.55868340000001,127.2504473
464,강원도 정선군 여량면 구절리 377-1번지,37.524277,128.7576801
465,강원도 정선군 신동읍 덕천리 436-4번지,37.2511938,128.5719813
466,강원도 정선군 여량면 구절리 244-1번지,37.524277,128.7576801
467,서울특별시 노원구 월계동 산 3-1번지,37.6425111,127.0494558
468,전라남도 영암군 신북면 학동리 468번지,34.9288277,126.6790086
469,충청북도 충주시 동량면 서운리 155번지,36.9880856,128.0547576
470,충청북도 충주시 살미면 공이리 448-1번지,36.8852571,128.0376643
471,충청북도 충주시 수안보면 온천리 641-1번지,36.8502835,127.9731504
472,충청북도 충주시 중앙탑면 탑평리 137번지,37.0217142,127.8643575
473,경기도 평택시 진위면 봉남리 432번지,37.0980367,127.0866126
474,경기도 평택시 지산동 519-3번지,37.071835,127.0749796
475,서울특별시 구로구 천왕동 230-1 일대,37.4763664,126.8418765
476,경상북도 고령군 덕곡면 노리 231-3번지,35.7955966,128.199863
477,강원도 횡성군 안흥면 안흥리 909번지,37.4122039,128.1314396
478,강원도 횡성군 서원면 석화리 530번지,37.4806886,127.8253779
479,강원도 횡성군 둔내면 삽교리 1719-1 외 5필지,37.5338043,128.2426327
480,강원도 양양군 현북면 어성전리 815-5번지,37.9381966,128.6459852
481,강원도 양양군 강현면 물치리 67-1번지,38.1536005,128.6078636
482,강원도 양양군 손양면 동호리 1-113번지,38.0504729,128.6882394
483,강원도 양양군 현남면 남애리 600-14번지,37.9483325,128.7746942
484,강원도 양양군 현남면 동산리 90-3번지,37.9789084,128.760087
485,강원도 양양군 현남면 동산리 203-54번지,37.9818945,128.7565491
486,강원도 양양군 현남면 남애리 33-1번지,37.9420992,128.7846622
487,강원도 양양군 현남면 인구리 117번지,37.9663725,128.7595821
488,강원도 양양군 강현면 정암리 1-4번지,38.1439125,128.6121743
489,강원도 양양군 현북면 잔교리 4-4번지,37.9924969,128.7429198
490,강원도 양양군 현남면 원포리 1-4번지,37.9323094,128.7906566
491,강원도 양양군 양양읍 조산리 433-19번지,38.112352,128.6376361
492,강원도 양양군 현북면 기사문리 89-37번지,38.0061796,128.7306347
493,강원도 양양군 현남면 시변리 12-4번지,37.9736587,128.759746
494,충청북도 괴산군 칠성면 두천리 310-2번지,36.7991036,127.824313
495,충청북도 괴산군 청천면 후영리 196-1번지,36.6948254,127.8042536
496,경상북도 경주시 양남면 기구리,35.6994741,129.4160628
497,경상북도 경주시 하동 461-1,35.8019297,129.298081
498,충청남도 보령시 성주면 개화리 109-3번지,36.3253895,126.6581483
499,경기도 연천군 신서면 대광리 165-3번지,38.2143587,127.1396732
500,경기도 연천군 신서면 내산리 150-1번지,38.1536961,127.1431863
501,강원도 인제군 인제읍 원대리 638-2번지,38.0007325,128.2313487
502,강원도 양양군 현북면 하광정리 80-2번지,38.0229632,128.7248058
503,강원도 양양군 현남면 북분리 2-5번지,37.9855192,128.7506394
504,강원도 양양군 현남면 광진리 78-20번지,37.9534953,128.7727582
505,전라남도 장성군 북하면 신성리 71-1,35.4262226,126.8473703
506,전라남도 장성군 장성읍 안평리 42-1번지,35.3325942,126.7821649
507,제주특별자치도 제주시 구좌읍 김녕리 488번지,33.5581981,126.7619236
508,제주특별자치도 제주시 구좌읍 김녕리 488번지,33.5581981,126.7619236
509,제주특별자치도 제주시 애월읍 곽지리 1565번지,33.4507522,126.3056339
510,경상북도 경주시 강동면 인동리 425-7번지,35.9880348,129.2636088
511,경상북도 경주시 산내면 감산리 668-4번지,35.8193702,129.0525286
512,강원도 양구군 양구읍 군량리 450번지,38.1602934,127.9637103
513,전라남도 순천시 안풍동 236-0번지,34.8884112,127.4995169
514,서울특별시 광진구 자양동 427-13번지,37.5288246,127.0720313
515,서울특별시 광진구 능동 18-14번지,37.5461076,127.0836745
516,서울특별시 광진구 자양동 435번지,37.5285745,127.072195
517,서울특별시 광진구 자양동 435번지,37.5285745,127.072195
518,경상남도 고성군 삼산면 장치리 588번지,34.9425119,128.2364644
519,충청남도 태안군 안면읍 창기리 1236-3번지,36.5748527,126.3263418
520,경기도 여주시 점동면 당진리 7-5번지,37.1648786,127.6928239
521,경기도 여주시 현암동 27-6번지,37.2980237,127.6371628
522,경기도 여주시 능현동 344번지,37.2980237,127.6371628
523,경기도 파주시 광탄면 기산리 659-0번지,37.7768462,126.9097618
524,경기도 파주시 탄현면 문지리 309-0번지,37.829678,126.7178859
525,경기도 파주시 법원읍 웅담리 43-1번지,37.9152586,126.9088479
526,경기도 파주시 파평면 두포리 121-2,37.89124899999999,126.8409555
527,전라남도 영광군 영광읍 연성리 91-8번지,35.2801801,126.5266276
528,서울특별시 광진구 자양동 427-12번지,37.5291221,127.0712368
529,충청남도 공주시 반포면 상신리 190-1번지,36.3845154,127.2202471
530,충청남도 공주시 사곡면 회학리 354-1번지,36.5616556,127.0376659
531,충청남도 공주시 이인면 달산리 306-1,36.36469930000001,127.0410451
532,충청남도 공주시 유구읍 구계리 1-4번지,36.5674119,126.9957587
533,인천광역시 강화군 하점면 이강리,37.7720943,126.3878171
534,인천광역시 강화군 선원면 선행리 492-5번지,37.72906570000001,126.4505206
535,인천광역시 강화군 화도면 동막리 243-4번지,37.5979337,126.4362635
536,대구광역시 북구 복현동 272번지,35.8992431,128.6256632
537,대구광역시 북구 산격동 1477-1번지,35.9095055,128.6039958
538,대구광역시 북구 산격동 1477-1번지,35.9095055,128.6039958
539,전라남도 완도군 신지면 신리 산 30-6번지,34.3277035,126.8098035
540,전라남도 완도군 신지면 신리 산 5번지,34.3278545,126.8201038
541,충청남도 태안군 남면 양잠리 1230-32번지,36.641231,126.3029749
542,경상남도 거창군 북상면 소정리 1485-1번지,35.8259125,127.8047195
543,부산광역시 강서구 범방동 1833,35.1542969,128.8821674
544,전라북도 부안군 변산면 운산리 441-12번지,35.6629325,126.509642
545,전라북도 부안군 변산면 운산리 441-6번지,35.660365,126.5067477
546,전라북도 부안군 변산면 운산리 441-7번지,35.6614272,126.5079494
547,전라북도 부안군 변산면 운산리 441-3번지,35.65864270000001,126.5045678
548,"전라북도 부안군 변산면 운산리 441-5번지 ,10 , 11",35.6596651,126.50598
549,전라남도 함평군 함평읍 장년리 726번지,35.0938256,126.4765173
550,전라남도 함평군 대동면 운교리 500-1,35.1356236,126.5030859
551,강원도 평창군 용평면 재산리 1551-1,37.5681166,128.4170101
552,전라남도 영광군 백수읍 대신리 783-29번지,35.3518813,126.3884157
553,경상북도 포항시 남구 장기면 방산리 산 259,35.9099967,129.4619287
554,충청북도 충주시 중앙탑면 탑평리 117,37.0210947,127.8631988
555,강원도 양양군 강현면 물치리 67-1번지,38.1536005,128.6078636
556,강원도 양양군 현북면 중광정리 508번지,38.0275279,128.7172648
557,전라북도 임실군 오수면 금암리 252-5,35.5409592,127.3336918
558,경상북도 경주시 내남면 용장리 114-11번지,35.7807156,129.2039174
559,경상북도 경주시 양남면 석읍리 26-1번지,35.7229141,129.4151125
560,경상북도 경주시 양남면 석읍리 23번지,35.7244412,129.4156203
561,경상북도 경주시 감포읍 전촌리 685-40,35.7868515,129.4905866
562,경상북도 경주시 감포읍 전촌리 686-2,35.7872111,129.4900735
563,충청북도 제천시 봉양읍 구학리 462-3번지,37.154242,128.0972982
564,전라북도 완주군 운주면 고당리 173번지,36.05976080000001,127.3430097
565,전라북도 완주군 동상면 수만리 512번지,35.9299306,127.2710915
566,경상북도 영양군 영양읍 감천리 686번지,36.6283166,129.0902404
567,충청남도 서산시 팔봉면 진장리 1000번지,36.7775109,126.3513988
568,충청남도 서산시 팔봉면 진장리 806-5번지,36.7753267,126.356093
569,경기도 동두천시 탑동동 208-6번지,37.8912502,127.1274879
570,전라남도 신안군 압해읍 신장리 858-4번지,34.8338147,126.3704793
571,전라북도 고창군 상하면 자룡리 산 104-183번지,35.4420272,126.4348144
572,전라북도 고창군 상하면 자룡리 산 104-183번지,35.4420272,126.4348144
573,전라북도 고창군 상하면 자룡리 529-27번지,35.4443698,126.4357306
574,전라북도 고창군 상하면 자룡리 529-27번지,35.4443698,126.4357306
